page,row_index,code,kana,lat,lon,lat_dd,lon_dd
99,2161,ROWAN,ローワン,354506.89N,1393756.35E,35.751913889,139.632319444
99,2162,RUBIS,ルビス,374451.01N,1403807.59E,37.747502778,140.635441667
99,2163,RUGBY,ラグビー,354627.44N,1393658.81E,35.774288889,139.616336111
99,2164,RUGMA,ラグマ,323011.98N,1265752.79E,32.503327778,126.964663889
99,2165,RUGMO,ラグモ,430433.64N,1432949.09E,43.076011111,143.496969444
99,2166,RULUG,ルルグ,270306.73N,1282910.75E,27.051869444,128.486319444
99,2167,RUMED,ルムド,351543.12N,1392713.06E,35.261977778,139.453627778
99,2168,RUMOI,ルモイ,434157.61N,1414344.51E,43.699336111,141.729030556
99,2169,RUNEX,ルネックス,342704.76N,1353410.07E,34.451322222,135.569463889
99,2170,RUNID,ルニッド,390009.75N,1404838.10E,39.002708333,140.810583333
99,2171,RUNPA,ランパ,425838.20N,1434501.78E,42.977277778,143.750494444
99,2172,RUNSO,ランソー,342916.72N,1394304.91E,34.487977778,139.718030556
99,2173,RUPAP,ルパップ,332418.64N,1345951.20E,33.405177778,134.997555556
100,2174,RURER,ルーラー,342924.72N,1404201.15E,34.490200000,140.700319444
100,2175,RURIK,ルリック,291758.83N,1301252.40E,29.299675000,130.214555556
100,2176,RURMU,ルルム,333357.19N,1335310.69E,33.565886111,133.886302778
100,2177,RURUD,ルルド,413517.17N,1401952.81E,41.588102778,140.331336111
100,2178,RURUG,ルルグ,244707.76N,1410755.66E,24.785488889,141.132127778
100,2179,RUSAR,ルサー,295154.10N,1275013.71E,29.865027778,127.837141667
100,2180,RUSDA,ラスダ,355647.49N,1405729.87E,35.946525000,140.958297222
100,2181,RUSEV,ルセブ,334844.26N,1335450.30E,33.812294444,133.913972222
100,2182,RUSIM,ルシム,343318.43N,1345618.93E,34.555119444,134.938591667
100,2183,RUSUD,ルサッド,331013.12N,1324206.05E,33.170311111,132.701680556
100,2184,RUTAS,ルータス,344349.26N,1404034.19E,34.730350000,140.676163889
100,2185,RUTGO,ルトゴ,345953.93N,1324443.53E,34.998313889,132.745425000
100,2186,RUTIR,ルティア,331844.37N,1294345.72E,33.312325000,129.729366667
100,2187,RUVEK,ラベック,342007.02N,1313804.20E,34.335283333,131.634500000
100,2188,RYCOM,ライカム,262034.70N,1273820.22E,26.342972222,127.638950000
100,2189,RYOMA,リョウマ,333037.07N,1342234.31E,33.510297222,134.376197222
100,2190,RYOSA,リョーサ,253111.57N,1263020.88E,25.519880556,126.505800000
100,2191,RYUDO,リュウドー,350225.20N,1370152.74E,35.040333333,137.031316667
100,2192,RYUGU,リューグー,320245.91N,1320203.86E,32.046086111,132.034405556
100,2193,RYUHO,リューホー,393755.00N,1410310.47E,39.631944444,141.052908333
100,2194,RYUKI,リュウキ,273726.89N,1321432.20E,27.624136111,132.242277778
100,2195,RYUMO,リュウモ,314314.41N,1304631.08E,31.720669444,130.775300000
100,2196,RYUOH,リューオー,344020.62N,1332930.55E,34.672394444,133.491819444
100,2197,RYUTA,リュウタ,390642.80N,1410329.59E,39.111888889,141.058219444
100,2198,RYUTO,リュート,375315.49N,1384814.53E,37.887636111,138.804036111
100,2199,RYUZE,リューゼ,281933.41N,1294550.55E,28.325947222,129.764041667
101,2200,SABAE,サバエ,355642.62N,1354802.87E,35.945172222,135.800797222
101,2201,SABAN,サーバン,293448.71N,1321224.35E,29.580197222,132.206763889
101,2202,SABAR,サバー,331033.38N,1320749.32E,33.175938889,132.130366667
101,2203,SABGU,サブグ,252951.17N,1345920.86E,25.497547222,134.989127778
101,2204,SABIO,サビオ,413606.58N,1405154.81E,41.601827778,140.865225000
101,2205,SABOX,サボックス,420601.77N,1392158.25E,42.100491667,139.366180556
101,2206,SABRI,サブリ,324612.80N,1394313.91E,32.770222222,139.720530556
101,2207,SABTU,サブツ,342920.88N,1342850.97E,34.489133333,134.480825000
101,2208,SACHS,ザックス,354838.16N,1394838.36E,35.810600000,139.810655556
101,2209,SADEK,サーデック,230015.53N,1235754.31E,23.004313889,123.965086111
101,2210,SADVO,サドボ,373153.46N,1400754.42E,37.531516667,140.131783333
101,2211,SAEKI,サエキ,345708.00N,1340350.19E,34.952222222,134.063941667
101,2212,SAFRA,サフラ,360006.89N,1405452.20E,36.001913889,140.914500000
101,2213,,サガ,330855.03N,1301734.43E,33.148619444,130.292897222
101,2214,SAGOM,サゴム,401249.49N,1401232.06E,40.213747222,140.208905556
101,2215,SAGOP,サゴップ,250016.00N,1442024.34E,25.004444444,144.340094444
101,2216,SAGRA,サガラ,344356.91N,1382550.74E,34.732475000,138.430761111
101,2217,SAIGO,サイゴウ,355939.67N,1332450.41E,35.994352778,133.414002778
101,2218,SAIKO,サイコ,361259.42N,1361017.07E,36.216505556,136.171408333
101,2219,SAILA,セイラ,343943.57N,1331237.66E,34.662102778,133.210461111
101,2220,SAILS,セイルズ,314516.39N,1301331.87E,31.754552778,130.225519444
101,2221,SAIRO,サイロ,424832.64N,1431016.91E,42.809066667,143.171363889
101,2222,SAITI,サイチ,392600.09N,1411511.14E,39.433358333,141.253094444
102,2223,SAKAI,サカイ,340224.51N,1332728.60E,34.040141667,133.457944444
102,2224,SAKAR,サカー,333425.31N,1324708.82E,33.573697222,132.785783333
102,2225,SAKIN,サキン,450425.81N,1421941.47E,45.073836111,142.328186111
102,2226,SAKIZ,サキツ,323331.67N,1300140.41E,32.558797222,130.027891667
102,2227,SAKON,サーコン,240715.23N,1264153.42E,24.120897222,126.698172222
102,2228,SAKOX,サコックス,340511.19N,1302358.82E,34.086441667,130.399672222
102,2229,SAKVA,サクバ,342213.80N,1344325.40E,34.370500000,134.723722222
102,2230,SAKYU,サキュ,355500.63N,1343104.50E,35.916841667,134.517916667
102,2231,SALID,サリッド,330115.77N,1295355.42E,33.021047222,129.898727778
102,2232,SALLY,サリー,345333.89N,1395540.09E,34.892747222,139.927802778
102,2233,SALMI,サルミ,281854.00N,1240000.00E,28.315000000,124.000000000
102,2234,SALON,サロン,434209.02N,1441113.12E,43.702505556,144.186977778
102,2235,SALSA,サルサ,262032.59N,1273725.14E,26.342386111,127.623650000
102,2236,SALTY,ソルティ,335109.65N,1325530.80E,33.852680556,132.925222222
102,2237,SALVA,サルバ,222244.39N,1305939.86E,22.378997222,130.994405556
102,2238,SAMAX,サマックス,281726.25N,1293808.21E,28.290625000,129.635613889
102,2239,SAMBA,サンバ,350526.35N,1320323.65E,35.090652778,132.056569444
102,2240,SAMBO,サンボ,401115.92N,1405701.37E,40.187755556,140.950380556
102,2241,SAMDO,サムド,333502.61N,1281857.26E,33.584058333,128.315905556
102,2242,SAMON,サモン,361434.43N,1343011.95E,36.242897222,134.503319444
102,2243,SAMUS,サムス,335020.00N,1401305.00E,33.838888889,140.218055556
102,2244,SANDA,サンダ,345550.20N,1352143.92E,34.930611111,135.362200000
102,2245,SANDN,サンダン,333340.29N,1352110.23E,33.561191667,135.352841667
102,2246,SANDY,サンディ,354917.53N,1394402.84E,35.821536111,139.734122222
103,2247,SANEP,サネップ,360454.87N,1393820.54E,36.081908333,139.639038889
103,2248,SANGO,サンゴ,332250.44N,1394814.02E,33.380677778,139.803894444
103,2249,SANGU,サング,344318.45N,1363252.94E,34.721791667,136.548038889
103,2250,SANJO,サンジョ,373752.32N,1391420.93E,37.631200000,139.239147222
103,2251,SANKO,サンコー,333334.43N,1311617.23E,33.559563889,131.271452778
103,2252,SANOH,サノー,362346.24N,1393648.88E,36.396177778,139.613577778
103,2253,SANOR,サノル,350455.44N,1373921.04E,35.082066667,137.655844444
103,2254,SANPO,サンポ,341542.36N,1341211.11E,34.261766667,134.203086111
103,2255,SAORY,サオリー,333955.89N,1294745.18E,33.665525000,129.795883333
103,2256,SAPEK,サペック,343331.60N,1350758.62E,34.558777778,135.132950000
103,2257,SAPEM,サーペン,423313.55N,1440443.89E,42.553763889,144.078858333
103,2258,SAPET,サペット,283813.49N,1260753.34E,28.637080556,126.131483333
103,2259,SAPIM,サピム,344714.91N,1394940.15E,34.787475000,139.827819444
103,2260,SAPIS,サピス,321003.36N,1303215.38E,32.167600000,130.537605556
103,2261,SAPOP,サポップ,335449.30N,1310700.39E,33.913694444,131.116775000
103,2262,,サッポロ,431028.71N,1411808.58E,43.174641667,141.302383333
103,2263,SAPRA,サプラ,354925.83N,1304325.23E,35.823841667,130.723675000
103,2264,SARBA,サバ,335648.55N,1312720.08E,33.946819444,131.455577778
103,2265,SARGI,サルギ,345519.93N,1374850.42E,34.922202778,137.814005556
103,2266,SARLU,サール,352402.82N,1411134.06E,35.400783333,141.192794444
103,2267,SAROB,サロブ,354053.05N,1395929.95E,35.681402778,139.991652778
103,2268,SAROM,サロム,440516.01N,1430426.84E,44.087780556,143.074122222
103,2269,SARUI,サルイ,342309.57N,1291246.22E,34.385991667,129.212838889
104,2270,SARUK,サルク,330550.69N,1295114.28E,33.097413889,129.853966667
104,2271,SARUP,サラップ,335008.36N,1294244.72E,33.835655556,129.712422222
104,2272,SARUU,サルー,343549.34N,1333711.86E,34.597038889,133.619961111
104,2273,SASAP,ササップ,371055.17N,1402824.41E,37.181991667,140.473447222
104,2274,SASGA,サスガ,244419.44N,1411305.02E,24.738733333,141.218061111
104,2275,SASIK,サシック,321759.30N,1303115.73E,32.299805556,130.521036111
104,2276,SASSY,サッシー,330801.58N,1302505.75E,33.133772222,130.418263889
104,2277,SASVO,サスボ,343651.39N,1345007.45E,34.614275000,134.835402778
104,2278,SATAH,サター,331706.96N,1320511.07E,33.285266667,132.086408333
104,2279,SATKI,サツキ,330720.68N,1331329.07E,33.122411111,133.224741667
104,2280,SATOH,サトー,284122.33N,1285722.53E,28.689536111,128.956258333
104,2281,SATOL,サトル,350613.32N,1394043.42E,35.103700000,139.678727778
104,2282,SAVER,セイバー,353856.09N,1395708.27E,35.648913889,139.952297222
104,2283,SAVIT,サビット,422827.08N,1412830.37E,42.474188889,141.475102778
104,2284,SAWAT,サワット,331722.71N,1330341.01E,33.289641667,133.061391667
104,2285,SAWRA,サワラ,362735.15N,1361253.12E,36.459763889,136.214755556
104,2286,SAYAK,サヤック,254720.46N,1311455.78E,25.789016667,131.248827778
104,2287,SAYOH,サヨー,345516.58N,1342136.25E,34.921272222,134.360069444
104,2288,SAZAE,サザエ,334414.48N,1301913.88E,33.737355556,130.320522222
104,2289,SAZAN,サザン,353401.06N,1395255.49E,35.566961111,139.882080556
104,2290,SAZMA,サツマ,310430.76N,1301807.83E,31.075211111,130.302175000
104,2291,SAZOH,サゾー,340010.42N,1314525.44E,34.002894444,131.757066667
104,2292,SCOLI,スコリ,345207.74N,1392320.34E,34.868816667,139.388983333
104,2293,SCOPE,スコープ,352358.37N,1400538.32E,35.399547222,140.093977778
105,2294,SCOTT,スコット,342320.42N,1394056.27E,34.389005556,139.682297222
105,2295,SCOUT,スカウト,350624.07N,1395356.83E,35.106686111,139.899119444
105,2296,SCREW,スクリュー,360301.23N,1395400.39E,36.050341667,139.900108333
105,2297,SCUBA,スキューバ,265049.69N,1272216.55E,26.847136111,127.371263889
105,2298,SDATI,スダティ,333000.98N,1345824.84E,33.500272222,134.973566667
105,2299,SEALS,シールス,351918.45N,1455946.59E,35.321791667,145.996275000
105,2300,SEAWA,シーワ,343148.05N,1323829.78E,34.530013889,132.641605556
105,2301,SEBGA,セブガ,390408.91N,1394935.99E,39.069141667,139.826663889
105,2302,SEBRO,セブロ,382919.86N,1411939.06E,38.488850000,141.327516667
105,2303,SEDKU,セドック,245600.00N,1240000.00E,24.933333333,124.000000000
105,2304,SEDMI,セドミ,393557.30N,1402405.11E,39.599250000,140.401419444
105,2305,SEDRI,セドリ,350913.54N,1385727.34E,35.153761111,138.957594444
105,2306,SEGRO,セグロ,250016.59N,1512310.62E,25.004608333,151.386283333
105,2307,SEIFA,セイファ,260303.88N,1274448.52E,26.051077778,127.746811111
105,2308,SEIJI,セイジ,242944.43N,1243036.57E,24.495675000,124.510158333
105,2309,SEIKO,セイコー,352904.45N,1393005.04E,35.484569444,139.501400000
105,2310,SEKYY,セキー,354214.09N,1332756.34E,35.703913889,133.465650000
105,2311,SELEN,セレン,331818.83N,1314923.06E,33.305230556,131.823072222
105,2312,SELNO,セルノ,341703.62N,1390728.68E,34.284338889,139.124633333
105,2313,SEMDA,センダ,303836.20N,1305523.10E,30.643388889,130.923083333
105,2314,SEMKI,セムキ,343122.99N,1364319.18E,34.523052778,136.721994444
105,2315,,センダイ,380818.86N,1405517.34E,38.138572222,140.921483333
105,2316,SENOL,セノリ,342058.63N,1390130.90E,34.349619444,139.025250000
105,2317,SEPCO,セプコ,385555.75N,1370746.69E,38.932152778,137.129636111
105,2318,SEPIA,セピア,300032.33N,1303804.84E,30.008980556,130.634677778
106,2319,SEPPE,セッペ,320755.47N,1304908.56E,32.132075000,130.819044444
106,2320,SERRY,セリー,383109.29N,1414241.17E,38.519247222,141.711436111
106,2321,SERYU,セーリュー,404745.29N,1404737.78E,40.795913889,140.793827778
106,2322,SETME,セツメ,323747.27N,1301855.92E,32.629797222,130.315533333
106,2323,SETOH,セト,343225.34N,1340838.78E,34.540372222,134.144105556
106,2324,SGIRA,スギラ,282036.09N,1295111.50E,28.343358333,129.853194444
106,2325,SHAFT,シャフト,352227.42N,1401313.31E,35.374283333,140.220363889
106,2326,SHARO,シャロ,434301.91N,1441506.66E,43.717197222,144.251850000
106,2327,SHATI,シャチ,351659.30N,1370703.03E,35.283138889,137.117508333
106,2328,SHELL,シェル,331133.67N,1400008.63E,33.192686111,140.002397222
106,2329,SHIBK,シブク,293914.47N,1320450.16E,29.654019444,132.080600000
106,2330,SHIBY,シビー,244401.74N,1252716.29E,24.733816667,125.454525000
106,2331,SHIGE,シゲ,254409.02N,1310909.30E,25.735838889,131.152583333
106,2332,SHIHO,シホ,392005.53N,1410711.95E,39.334869444,141.119986111
106,2333,SHIMA,シマ,341815.80N,1363519.24E,34.304388889,136.588677778
106,2334,,シミズ,324521.49N,1325947.93E,32.755969444,132.996647222
106,2335,SHIMO,シモ,251601.70N,1253549.35E,25.267138889,125.597041667
106,2336,,シモジシマ,244918.96N,1250837.70E,24.821933333,125.143805556
106,2337,SHINE,シャイン,430214.96N,1414203.04E,43.037488889,141.700844444
106,2338,SHINO,シノ,352634.71N,1364000.46E,35.442975000,136.666794444
106,2339,SHION,シオン,342542.12N,1341657.38E,34.428366667,134.282605556
106,2340,SHIPS,シップス,380010.38N,1403927.39E,38.002883333,140.657608333
106,2341,SHIRO,シロ,373648.10N,1400911.41E,37.613361111,140.153169444
106,2342,SHIUN,シウン,380255.03N,1391906.98E,38.048619444,139.318605556
107,2343,SHIZU,シズ,353157.23N,1362127.70E,35.532563889,136.357694444
107,2344,,シズオカ,344748.63N,1381135.51E,34.796841667,138.193197222
107,2345,SHODA,ショウダ,273848.69N,1284456.45E,27.646858333,128.749013889
107,2346,,ショウナイ,384838.81N,1394757.51E,38.810780556,139.799308333
107,2347,SHONO,ショウノ,332744.04N,1320647.12E,33.462233333,132.113088889
107,2348,SHOOT,シュート,344251.74N,1380150.23E,34.714372222,138.030619444
107,2349,SHRAK,シャラク,352450.72N,1344645.54E,35.414088889,134.779316667
107,2350,SHTLE,シャトル,344950.95N,1365653.84E,34.830819444,136.948288889
107,2351,SHUJI,シュウジ,244232.32N,1250554.80E,24.708977778,125.098555556
107,2352,SIBAT,シバット,375655.02N,1391844.63E,37.948616667,139.312397222
107,2353,SIGAK,シガック,345307.68N,1360252.71E,34.885466667,136.047975000
107,2354,SIGMA,シグマ,352425.49N,1411318.26E,35.407080556,141.221738889
107,2355,SIIBA,シイバ,323747.36N,1313418.09E,32.629822222,131.571691667
107,2356,SIJIL,シジル,335901.62N,1344625.23E,33.983783333,134.773675000
107,2357,SIJMI,シジミ,352734.09N,1325917.31E,35.459469444,132.988141667
107,2358,SIKSA,シクサ,261849.62N,1264228.65E,26.313783333,126.707958333
107,2359,SILGA,シルガ,433141.57N,1423017.98E,43.528213889,142.504994444
107,2360,SILVA,シルバ,361518.04N,1401726.04E,36.255011111,140.290566667
107,2361,SIMAG,シマッグ,345147.47N,1341555.16E,34.863186111,134.265322222
107,2362,SIMAK,シマック,354734.53N,1404733.73E,35.792925000,140.792702778
107,2363,SIMAZ,シマヅ,314038.10N,1304816.54E,31.677250000,130.804594444
107,2364,SIMON,シモン,353349.48N,1371617.38E,35.563744444,137.271494444
107,2365,SINFO,シンフォ,351200.61N,1324613.40E,35.200169444,132.770388889
107,2366,SINGO,シンゴ,351508.49N,1400029.08E,35.252358333,140.008077778
108,2367,SINGU,シングウ,342103.90N,1360754.73E,34.351083333,136.131869444
108,2368,SINWA,シンワ,315310.76N,1313439.20E,31.886322222,131.577555556
108,2369,SIOJI,シオジ,343645.24N,1345808.77E,34.612566667,134.969102778
108,2370,SIOMI,シオミ,333027.81N,1360559.87E,33.507725000,136.099963889
108,2371,SIOMO,シオモ,390801.78N,1405430.28E,39.133827778,140.908411111
108,2372,SIOTY,シオティ,260643.05N,1273829.82E,26.111958333,127.641616667
108,2373,SIRAO,シラオ,415757.98N,1411856.38E,41.966105556,141.315661111
108,2374,SIRAS,シラス,334726.28N,1344903.48E,33.790633333,134.817633333
108,2375,SIROK,シロック,321231.55N,1321510.03E,32.208763889,132.252786111
108,2376,SIRON,シロン,335136.47N,1355330.30E,33.860130556,135.891750000
108,2377,SIYAT,シヤット,340959.36N,1293558.69E,34.166488889,129.599636111
108,2378,SIZKU,シズク,242350.59N,1242345.74E,24.397386111,124.396038889
108,2379,SIZMI,シツミ,371609.31N,1365142.35E,37.269252778,136.861763889
108,2380,SKIPE,スカイプ,401836.78N,1391627.12E,40.310216667,139.274200000
108,2381,SLICK,スリック,350412.71N,1395119.99E,35.070197222,139.855552778
108,2382,SLIDE,スライド,351734.57N,1372336.20E,35.292936111,137.393388889
108,2383,SMELT,スメルト,405342.03N,1404653.99E,40.895008333,140.781663889
108,2384,SMIKO,スミコ,313657.52N,1305824.70E,31.615977778,130.973527778
108,2385,SMILE,スマイル,354436.40N,1400400.90E,35.743444444,140.066916667
108,2386,SMOLT,スモルト,343448.47N,1433059.41E,34.580130556,143.516502778
108,2387,SNAKE,スネイク,355234.97N,1400636.08E,35.876380556,140.110022222
108,2388,SNARE,スネア,354731.09N,1395238.14E,35.791969444,139.877261111
108,2389,SNOKE,スノーク,353551.64N,1401411.69E,35.597677778,140.236580556
108,2390,SNOOK,スヌーク,375901.53N,1405451.66E,37.983758333,140.914350000
108,2391,SOARA,ソアラ,255901.30N,1262211.16E,25.983694444,126.369766667
109,2392,SOBAR,ソバー,355121.60N,1371139.13E,35.856000000,137.194202778
109,2393,SOBEE,ソビー,432103.94N,1411346.88E,43.351094444,141.229688889
109,2394,SOBOH,ソボー,324851.20N,1312409.39E,32.814222222,131.402608333
109,2395,SOFIA,ソフィア,353300.12N,1411149.94E,35.550033333,141.197205556
109,2396,SOLAR,ソーラー,345909.24N,1394518.45E,34.985900000,139.755125000
109,2397,SOLON,ソロン,345638.36N,1364034.31E,34.943988889,136.676197222
109,2398,SOMEI,ソメイ,341548.60N,1355539.63E,34.263500000,135.927675000
109,2399,SONBU,ソンブ,361132.26N,1353502.85E,36.192294444,135.584125000
109,2400,SONIC,ソニック,332236.33N,1314410.39E,33.376758333,131.736219444
109,2401,SONNA,ソンナ,274831.04N,1290435.12E,27.808622222,129.076422222
109,2402,SOOMY,スーミー,343238.94N,1352222.39E,34.544150000,135.372886111
109,2403,SOPPY,ソッピー,354458.84N,1400140.30E,35.749677778,140.027861111
109,2404,SORYU,ソーリュー,245100.33N,1252050.85E,24.850091667,125.347458333
109,2405,SOTEZ,ソテツ,280009.76N,1284636.16E,28.002711111,128.776711111
109,2406,SOTMA,ソトマ,303329.49N,1303246.52E,30.558191667,130.546255556
109,2407,SOTOM,ソトム,353826.39N,1353433.49E,35.640663889,135.575969444
109,2408,SOUJA,ソウジャ,343738.64N,1334422.48E,34.627400000,133.739577778
109,2409,SOUMA,ソーマ,370045.14N,1402503.63E,37.012538889,140.417675000
109,2410,SOVMO,ソブモ,375126.23N,1431400.48E,37.857286111,143.233466667
109,2411,SOVRI,ソブリ,342622.90N,1351913.44E,34.439694444,135.320400000
109,2412,SPARK,スパーク,350311.95N,1401416.72E,35.053319444,140.237977778
109,2413,SPENS,スペンス,344253.37N,1390005.46E,34.714825000,139.001516667
109,2414,SPICA,スピカ,315650.22N,1312623.46E,31.947283333,131.439850000
110,2415,SPICE,スパイス,351010.54N,1341544.49E,35.169594444,134.262358333
110,2416,SPIDE,スパイド,333840.21N,1325818.00E,33.644502778,132.971666667
110,2417,SPIDR,スパイダー,361511.29N,1340057.86E,36.253136111,134.016072222
110,2418,SPINE,スパイン,354213.47N,1401125.82E,35.703741667,140.190505556
110,2419,SPITZ,スピッツ,353942.43N,1405223.89E,35.661786111,140.873302778
110,2420,SPOON,スプーン,355428.29N,1395315.98E,35.907858333,139.887772222
110,2421,SQRUM,スクラム,335536.50N,1320403.78E,33.926805556,132.067716667
110,2422,SQUID,スクイド,364219.69N,1360323.62E,36.705469444,136.056561111
110,2423,SRUGA,スルガ,344801.76N,1383559.42E,34.800488889,138.599838889
110,2424,STAGE,ステージ,353451.67N,1324135.67E,35.581019444,132.693241667
110,2425,STEAM,スチーム,355553.34N,1395708.38E,35.931483333,139.952327778
110,2426,STEED,スティード,374336.22N,1405932.83E,37.726727778,140.992452778
110,2427,STING,スティング,345157.89N,1401453.44E,34.866080556,140.248177778
110,2428,STOCK,ストック,350438.74N,1403002.93E,35.077427778,140.500813889
110,2429,STONE,ストーン,361646.51N,1401524.40E,36.279586111,140.256777778
110,2430,STORK,ストーク,325647.53N,1331434.69E,32.946536111,133.242969444
110,2431,STOUT,スタウト,341126.56N,1310058.28E,34.190711111,131.016188889
110,2432,STOWE,ストウ,350325.91N,1403111.38E,35.057197222,140.519827778
110,2433,STRAW,ストロー,360700.21N,1372544.03E,36.116725000,137.428897222
110,2434,SUBDO,スブド,270003.15N,1282641.39E,27.000875000,128.444830556
110,2435,SUBIE,スビー,351902.56N,1324128.37E,35.317377778,132.691213889
110,2436,SUBTA,スブタ,285709.00N,1243034.00E,28.952500000,124.509444444
110,2437,SUDOP,スードプ,361416.46N,1360956.42E,36.237905556,136.165672222
111,2438,SUGAL,スガル,353535.21N,1374740.89E,35.593113889,137.794691667
111,2439,SUGGY,スギー,380424.86N,1400035.65E,38.073572222,140.009902778
111,2440,SUGIG,スギグ,340208.79N,1335822.44E,34.035775000,133.972900000
111,2441,SUGNO,サグノ,355741.74N,1335621.89E,35.961594444,133.939413889
111,2442,SUGOH,スゴー,380739.30N,1404727.27E,38.127583333,140.790908333
111,2443,SUGUT,スグット,394336.34N,1402441.57E,39.726761111,140.411547222
111,2444,SUIHO,スイホー,393649.31N,1411050.73E,39.613697222,141.180758333
111,2445,SUIKA,スイカ,432235.38N,1414303.96E,43.376494444,141.717766667
111,2446,SUKBO,スクボ,322545.49N,1360048.88E,32.429302778,136.013577778
111,2447,SUKMO,スクモ,331520.22N,1331144.74E,33.255616667,133.195761111
111,2448,SUKOB,スコブ,382919.85N,1381752.78E,38.488847222,138.297994444
111,2449,SUKOM,スコム,282028.52N,1293100.34E,28.341255556,129.516761111
111,2450,SUMAR,スマ,344231.94N,1350128.15E,34.708872222,135.024486111
111,2451,SUMGA,サムガ,421853.62N,1435837.76E,42.314894444,143.977155556
111,2452,SUMIG,スミグ,360348.81N,1402138.67E,36.063558333,140.360741667
111,2453,SUMOT,スモト,322456.74N,1301741.72E,32.415761111,130.294922222
111,2454,SUMOU,スモウ,324637.08N,1293942.90E,32.776966667,129.661916667
111,2455,SUMVU,サンブ,364539.82N,1363927.21E,36.761061111,136.657558333
111,2456,SUNAM,スナム,350041.52N,1364755.12E,35.011533333,136.798644444
111,2457,SUNFL,サンフル,342611.51N,1322906.51E,34.436530556,132.485141667
111,2458,SUNNS,サンズ,344816.07N,1414416.54E,34.804463889,141.737927778
111,2459,SUNNY,サニー,335513.46N,1341247.54E,33.920405556,134.213205556
111,2460,SUNOD,スノッド,345344.87N,1392820.43E,34.895797222,139.472341667
111,2461,SUNPI,サンピ,342734.36N,1321044.13E,34.459544444,132.178925000
111,2462,,スオウ,335123.82N,1310145.84E,33.856616667,131.029400000
111,2463,SUPOK,スポック,354614.13N,1412810.04E,35.770591667,141.469455556
111,2464,SUPOL,スポル,335434.49N,1343330.92E,33.909580556,134.558588889
112,2465,SUPSI,サプシ,433359.28N,1422233.14E,43.566466667,142.375872222
112,2466,SURFU,サーフ,314957.66N,1313018.83E,31.832683333,131.505230556
112,2467,SURIF,スリフ,341426.64N,1343601.71E,34.240733333,134.600475000
112,2468,SUROV,スロヴ,340600.52N,1332907.57E,34.100144444,133.485436111
112,2469,SUSAK,スサック,332022.21N,1333013.65E,33.339502778,133.503791667
112,2470,SUSAR,スサー,351355.52N,1325118.61E,35.232088889,132.855169444
112,2471,SUSLU,ススル,361100.97N,1361432.19E,36.183602778,136.242275000
112,2472,SUVEN,スーベン,345823.22N,1364643.27E,34.973116667,136.778686111
112,2473,SUZKI,スズキ,343613.42N,1384513.43E,34.603727778,138.753730556
112,2474,SWALO,スワロー,373949.47N,1390549.93E,37.663741667,139.097202778
112,2475,SWAMP,スワンプ,361914.44N,1403217.02E,36.320677778,140.538061111
112,2476,SWANO,スワノ,293429.48N,1300431.14E,29.574855556,130.075316667
112,2477,SWEET,スウィート,355345.19N,1400203.66E,35.895886111,140.034350000
112,2478,SWING,スウィング,352321.94N,1371529.47E,35.389427778,137.258186111
112,2479,SYOEN,ショウエン,370218.56N,1400014.11E,37.038488889,140.003919444
112,2480,SYONA,ショーナ,351721.79N,1392009.57E,35.289386111,139.335991667
112,2481,SYOWA,ショーワ,362423.95N,1391653.42E,36.406652778,139.281505556
113,2482,TABNO,タブノ,371017.61N,1370758.59E,37.171558333,137.132941667
113,2483,TADAT,タダット,383029.89N,1401202.20E,38.508302778,140.200611111
113,2484,TADMI,タダミ,364901.60N,1390857.19E,36.817111111,139.149219444
113,2485,TAGOK,タゴック,372001.98N,1392102.94E,37.333883333,139.350816667
113,2486,TAIHO,タイホー,393722.36N,1410659.67E,39.622877778,141.116575000
113,2487,TAIKI,タイキ,422706.29N,1432128.22E,42.451747222,143.357838889
113,2488,TAIKO,タイコ,244856.60N,1250205.03E,24.815722222,125.034730556
113,2489,TAIME,タイメ,325147.11N,1302815.66E,32.863086111,130.471016667
113,2490,TAISI,タイシ,345644.19N,1385635.54E,34.945608333,138.943205556
113,2491,TAIYO,タイヨウ,361850.91N,1405537.44E,36.314141667,140.927066667
113,2492,TAKAK,タカック,325411.28N,1300903.64E,32.903133333,130.151011111
113,2493,TAKAS,タカス,325306.12N,1304021.60E,32.885033333,130.672666667
113,2494,TAKDA,タケダ,351608.79N,1344603.10E,35.269108333,134.767527778
113,2495,TAKEO,タケオ,331120.97N,1300529.74E,33.189158333,130.091594444
113,2496,TAKHI,タクヒ,360640.93N,1330714.77E,36.111369444,133.120769444
113,2497,TAKMA,タクマ,341509.80N,1332458.62E,34.252722222,133.416283333
113,2498,TAKNE,タカネ,354932.48N,1382406.80E,35.825688889,138.401888889
113,2499,TAKOU,タコウ,341057.88N,1391323.34E,34.182744444,139.223150000
113,2500,TAKRA,タクラ,381556.24N,1403807.42E,38.265622222,140.635394444
113,2501,TAKZO,タクゾ,244214.41N,1230438.88E,24.704002778,123.077466667
113,2502,TALBA,タラバ,452158.31N,1414053.20E,45.366197222,141.681444444
113,2503,TALMI,タルミ,352815.60N,1363725.73E,35.471000000,136.623813889
113,2504,TAMAK,タマック,273153.07N,1290553.48E,27.531408333,129.098188889
114,2505,TAMBO,タンボ,374730.93N,1390407.38E,37.791925000,139.068716667
